id,age,balance,housing,loan,campaign,Cluster
862,53,236.0,1,0,1,0
863,37,52.0,1,0,1,0
864,40,1265.0,1,0,1,0
865,37,693.0,1,0,3,0
866,35,118.0,1,0,1,0
867,49,3659.0,1,0,1,0
868,26,24.0,1,0,1,0
869,38,673.0,1,0,1,0
870,52,273.0,0,0,1,1
871,33,327.0,1,0,1,0
872,31,299.0,1,0,2,0
873,32,0.0,1,0,1,0
874,35,109.0,1,0,2,0
875,55,552.0,0,0,2,1
876,32,473.0,1,0,2,0
877,37,414.0,1,0,1,0
878,45,154.0,1,0,1,0
879,31,344.0,1,0,1,0
880,38,8.0,1,0,1,0
881,37,78.0,1,0,2,0
882,38,266.0,1,0,1,0
883,33,98.0,1,1,1,0
884,38,83.0,1,0,2,0
885,37,45.0,1,0,1,0
886,29,8.0,1,0,1,0
887,42,263.0,1,0,1,0
888,40,306.0,1,0,2,0
889,32,233.0,1,0,1,0
890,47,447.0,0,1,1,1
891,29,872.0,1,0,1,0
892,53,-291.0,1,1,1,0
893,31,309.0,1,1,1,0
894,59,202.0,1,0,1,0
895,29,56.0,1,1,1,0
896,59,229.0,1,1,1,0
897,44,143.0,1,0,1,0
898,38,100.0,1,0,1,0
899,49,326.0,1,0,2,0
900,43,167.0,1,0,1,0
901,52,545.0,1,0,1,0
902,40,2100.0,1,1,2,0
903,32,0.0,1,1,2,0
904,47,192.0,1,0,1,0
905,33,442.0,1,0,1,0
906,35,267.0,1,0,1,0
907,27,0.0,1,0,7,0
908,50,377.0,1,0,1,0
909,44,7624.0,0,0,5,1
910,43,66.0,1,0,5,0
911,51,37.0,1,0,6,0
912,32,64.0,1,0,2,0
913,47,34.0,1,0,1,0
914,34,627.0,1,0,2,0
915,57,1013.0,1,0,1,0
916,43,140.0,1,0,1,0
917,40,8823.0,1,0,1,0
918,28,97.0,1,0,1,0
919,38,5.0,1,0,2,0
920,37,74.0,1,0,1,0
921,44,58544.0,1,0,2,1
922,41,169.0,1,0,2,0
923,37,444.0,1,0,2,0
924,30,542.0,1,0,2,0
925,32,-205.0,1,0,1,0
926,30,112.0,1,0,1,0
927,35,39.0,0,0,1,1
928,55,1268.0,1,0,2,0
929,52,-98.0,1,0,1,0
930,33,44.0,1,1,1,0
931,55,-90.0,1,1,2,0
932,33,0.0,0,0,1,1
933,40,-94.0,1,1,1,0
934,39,-345.0,1,0,1,0
935,54,-932.0,1,0,1,0
936,39,20.0,1,0,1,0
937,49,90.0,1,0,1,0
938,52,31.0,1,0,1,0
939,27,134.0,1,1,3,0
940,26,0.0,1,0,2,0
941,40,61.0,1,0,3,0
942,47,-5.0,1,0,1,0
943,31,-45.0,0,0,2,1
944,53,156.0,1,1,4,0
945,31,564.0,1,0,3,0
946,33,-6.0,1,0,2,0
947,35,528.0,0,0,2,1
948,46,1481.0,1,0,3,0
949,31,2019.0,0,0,2,1
950,35,1855.0,1,0,1,0
951,29,147.0,1,1,2,0
952,51,220.0,1,0,2,0
953,33,198.0,1,0,2,0
954,37,115.0,0,0,1,1
955,43,87.0,1,0,2,0
956,42,644.0,1,0,1,0
957,28,225.0,1,1,2,0
958,57,502.0,1,0,3,0
959,38,-32.0,1,0,2,0
960,39,106.0,1,0,1,0
961,36,301.0,1,0,2,0
962,57,906.0,1,0,1,0
963,44,187.0,1,0,1,0
964,48,852.0,1,1,1,0
965,46,143.0,1,0,1,0
966,43,71.0,0,0,5,1
967,49,1496.0,1,0,4,0
968,29,703.0,1,0,5,0
969,53,732.0,1,0,2,0
970,30,21.0,1,0,2,0
971,41,276.0,1,0,1,0
972,33,0.0,1,0,1,0
973,47,550.0,1,0,1,0
974,58,268.0,1,0,1,0
975,31,-825.0,1,0,2,0
976,38,137.0,1,1,2,0
977,60,42.0,1,1,2,0
978,33,54.0,0,0,2,1
979,33,1716.0,1,0,2,0
980,52,270.0,1,0,2,0
981,42,803.0,1,0,2,0
982,30,102.0,1,0,2,0
983,33,188.0,1,0,3,0
984,46,207.0,1,0,4,0
985,51,1466.0,1,0,2,0
986,40,350.0,1,0,1,0
987,50,159.0,1,0,2,0
988,42,157.0,1,1,1,0
989,38,0.0,0,0,1,1
990,36,91.0,1,0,2,0
991,37,849.0,1,0,1,0
992,33,436.0,1,0,1,0
993,38,-1.0,1,0,1,0
994,52,297.0,1,0,1,0
995,29,313.0,1,1,1,0
996,37,310.0,1,0,1,0
997,34,475.0,1,0,1,0
998,43,61.0,1,0,1,0
999,49,1377.0,1,0,1,0
1000,33,56.0,0,0,2,1
1001,47,0.0,1,0,1,0
1002,50,73.0,0,0,1,1
1003,30,660.0,1,0,2,0
1004,44,-79.0,1,0,2,0
1005,44,558.0,1,0,1,0
1006,30,342.0,1,0,2,0
1007,40,-4.0,1,0,1,0
1008,41,225.0,1,0,2,0
1009,34,267.0,1,0,1,0
1010,53,46.0,1,0,1,0
1011,35,624.0,1,0,1,0
1012,34,1107.0,1,1,1,0
1013,39,573.0,1,0,1,0
1014,39,406.0,1,0,1,0
1015,52,220.0,1,0,3,0
1016,34,2308.0,1,0,1,0
1017,37,139.0,1,0,1,0
1018,39,367.0,1,0,1,0
1019,52,278.0,1,0,2,0
1020,35,229.0,1,0,3,0
1021,36,1722.0,1,0,2,0
1022,48,-500.0,1,0,5,0
1023,31,308.0,1,0,1,0
1024,43,1026.0,1,1,5,0
1025,43,548.0,1,0,1,0
1026,39,356.0,1,1,1,0
1027,40,164.0,1,0,1,0
1028,58,211.0,0,0,2,1
1029,31,19.0,1,0,2,0
1030,41,108.0,1,1,1,0
1031,37,308.0,1,0,3,0
1032,44,7.0,1,1,3,0
1033,37,16.0,1,1,3,0
1034,39,867.0,1,0,1,0
1035,41,277.0,1,0,4,0
1036,52,196.0,1,0,3,0
1037,29,365.0,1,1,2,0
1038,60,1310.0,0,0,2,1
1039,32,186.0,0,0,2,1
1040,50,148.0,1,0,2,0
1041,56,862.0,1,1,2,0
1042,48,359.0,1,0,1,0
1043,29,190.0,0,0,1,1
1044,40,4.0,1,1,1,0
1045,42,0.0,1,0,2,0
1046,34,42.0,1,0,2,0
1047,23,2605.0,1,0,6,0
1048,30,60.0,1,1,5,0
1049,51,98.0,1,0,2,0
1050,52,-181.0,1,0,2,0
1051,45,118.0,1,0,2,0
1052,41,-15.0,1,0,2,0
1053,27,671.0,1,0,2,0
1054,50,1557.0,1,0,6,0
1055,36,-20.0,1,0,3,0
1056,46,323.0,1,0,6,0
1057,44,-171.0,1,0,2,0
1058,47,438.0,1,0,3,0
1059,40,316.0,1,0,2,0
1060,36,174.0,1,0,2,0
1061,46,442.0,1,0,2,0
1062,58,786.0,1,0,3,0
1063,30,-317.0,1,0,2,0
1064,43,667.0,1,0,3,0
1065,29,-158.0,1,0,2,0
1066,41,72.0,1,0,3,0
1067,44,58.0,1,0,3,0
1068,44,396.0,1,1,4,0
1069,59,10.0,1,0,3,0
1070,39,2887.0,1,0,2,0
1071,42,0.0,0,0,4,1
1072,31,89.0,0,0,3,1
1073,29,50.0,1,0,2,0
1074,39,29.0,1,0,2,0
1075,44,420.0,1,0,2,0
1076,49,114.0,1,0,2,0
1077,39,365.0,1,0,4,0
1078,27,0.0,1,0,4,0
1079,56,-24.0,1,0,3,0
1080,43,743.0,1,0,2,0
1081,37,0.0,0,0,4,1
1082,54,99.0,1,0,3,0
1083,38,22.0,1,1,4,0
1084,31,251.0,1,0,2,0
1085,34,615.0,1,0,2,0
1086,35,136.0,1,0,1,0
1087,44,2167.0,1,0,1,0
1088,30,309.0,1,0,2,0
1089,51,221.0,1,0,3,0
1090,37,321.0,1,0,2,0
1091,39,-33.0,1,0,5,0
1092,33,76.0,1,0,3,0
1093,37,42.0,1,0,3,0
1094,46,76.0,1,0,2,0
1095,32,1293.0,1,0,2,0
1096,43,526.0,1,0,4,0
1097,59,873.0,1,0,3,0
1098,46,40.0,1,0,3,0
1099,47,117.0,1,0,2,0
1100,31,671.0,1,0,3,0
1101,30,145.0,1,0,2,0
1102,38,1807.0,0,0,3,1
1103,44,-212.0,1,1,4,0
1104,52,133.0,1,0,8,0
1105,29,566.0,0,0,2,1
1106,43,1924.0,1,0,7,0
1107,47,145.0,1,0,6,0
1108,43,487.0,1,0,2,0
1109,52,-57.0,1,0,3,0
1110,32,81.0,1,0,5,0
1111,40,-227.0,1,0,3,0
1112,57,2710.0,1,1,1,0
1113,30,98.0,1,0,1,0
1114,48,1230.0,1,1,3,0
1115,46,78.0,1,1,1,0
1116,59,137.0,1,1,3,0
1117,50,354.0,1,0,2,0
1118,50,149.0,1,0,1,0
1119,33,126.0,1,0,3,0
1120,39,0.0,1,0,1,0
1121,57,8266.0,1,0,1,0
1122,49,51.0,1,0,1,0
1123,41,258.0,1,0,1,0
1124,43,117.0,1,0,2,0
1125,29,199.0,1,1,4,0
1126,56,219.0,1,0,4,0
1127,46,1571.0,1,0,2,0
1128,42,223.0,1,0,3,0
1129,36,-79.0,0,0,3,1
1130,29,321.0,1,0,2,0
1131,43,2527.0,1,0,4,0
1132,48,5.0,1,0,2,0
1133,38,20.0,1,0,2,0
1134,46,1045.0,1,1,1,0
1135,44,1.0,1,0,2,0
1136,28,3.0,1,0,5,0
1137,28,-55.0,1,0,2,0
1138,36,141.0,1,0,3,0
1139,37,374.0,1,0,3,0
1140,56,93.0,1,0,2,0
1141,46,460.0,1,0,2,0
1142,34,78.0,1,0,3,0
1143,32,135.0,1,0,2,0
1144,33,367.0,1,1,2,0
1145,36,248.0,1,0,2,0
1146,35,630.0,1,0,2,0
1147,44,-30.0,1,0,5,0
1148,37,157.0,1,0,2,0
1149,48,268.0,1,0,4,0
1150,38,164.0,1,0,2,0
1151,44,-97.0,1,0,3,0
1152,31,53.0,1,0,4,0
1153,35,788.0,1,0,3,0
1154,54,1904.0,1,1,3,0
1155,28,260.0,1,0,2,0
1156,38,447.0,1,0,4,0
1157,48,720.0,1,0,3,0
1158,31,2827.0,1,0,3,0
1159,59,0.0,0,0,6,1
1160,29,1117.0,1,0,2,0
1161,28,597.0,1,0,2,0
1162,50,362.0,1,0,2,0
1163,31,120.0,1,0,2,0
1164,32,89.0,1,1,3,0
1165,30,442.0,1,0,2,0
1166,32,111.0,1,0,2,0
1167,29,247.0,1,0,1,0
1168,30,1.0,1,0,5,0
1169,34,6.0,1,0,3,0
1170,34,-947.0,1,0,3,0
1171,41,191.0,1,0,1,0
1172,36,-147.0,1,0,1,0
1173,31,703.0,1,0,2,0
1174,39,70.0,0,0,1,1
1175,36,83.0,1,0,1,0
1176,39,125.0,1,0,1,0
1177,37,190.0,1,1,1,0
1178,52,46.0,1,0,1,0
1179,25,1348.0,1,0,1,0
1180,42,420.0,1,0,1,0
1181,27,96.0,1,0,1,0
1182,42,271.0,1,0,4,0
1183,29,1320.0,1,1,1,0
1184,38,54.0,1,0,1,0
1185,42,198.0,1,0,1,0
1186,35,1094.0,1,0,1,0
1187,41,141.0,1,1,3,0
1188,57,207.0,1,0,1,0
1189,36,-206.0,1,0,2,0
1190,56,177.0,1,0,1,0
1191,33,176.0,1,0,1,0
1192,41,-413.0,1,0,2,0
1193,33,-81.0,1,0,1,0
1194,35,3837.0,1,0,1,0
1195,43,870.0,1,1,1,0
1196,36,206.0,1,0,1,0
1197,37,316.0,1,0,1,0
1198,51,57.0,1,1,1,0
1199,28,1.0,1,0,1,0
1200,43,-7.0,0,0,1,1
1201,32,611.0,1,0,3,0
1202,36,157.0,1,0,1,0
1203,33,233.0,1,0,4,0
1204,39,419.0,1,1,1,0
1205,28,134.0,1,0,1,0
1206,26,2087.0,0,0,1,1
1207,40,103.0,1,0,2,0
1208,44,281.0,1,0,1,0
1209,34,133.0,1,0,1,0
1210,47,1865.0,1,0,3,0
1211,55,325.0,1,0,1,0
1212,48,-18.0,1,0,1,0
1213,36,49.0,1,0,1,0
1214,31,7444.0,1,1,1,0
1215,30,59.0,1,1,1,0
1216,46,45.0,1,0,1,0
1217,30,387.0,1,0,1,0
1218,32,5.0,1,1,1,0
1219,48,71.0,1,0,2,0
1220,48,96.0,1,0,1,0
1221,36,72.0,1,0,1,0
1222,41,1715.0,1,0,1,0
1223,49,181.0,1,0,3,0
1224,26,20.0,1,0,1,0
1225,38,65.0,1,0,1,0
1226,27,81.0,1,0,1,0
1227,51,226.0,1,1,1,0
1228,33,1128.0,1,0,2,0
1229,53,582.0,1,0,2,0
1230,36,5611.0,1,0,1,0
1231,48,177.0,1,0,1,0
1232,27,181.0,1,0,2,0
1233,42,0.0,1,0,2,0
1234,61,734.0,1,0,1,0
1235,31,322.0,1,0,1,0
1236,37,134.0,1,0,1,0
1237,34,10350.0,1,0,3,0
1238,55,84.0,1,0,1,0
1239,24,620.0,1,0,1,0
1240,41,254.0,1,0,1,0
1241,34,0.0,1,0,1,0
1242,29,5903.0,1,0,1,0
1243,42,134.0,1,1,1,0
1244,45,1381.0,1,0,1,0
1245,49,104.0,1,0,1,0
1246,26,318.0,1,0,1,0
1247,35,2151.0,1,0,1,0
1248,49,-8.0,1,0,1,0
1249,44,185.0,1,0,1,0
1250,41,1773.0,0,0,1,1
1251,50,40.0,1,0,1,0
1252,58,44.0,1,0,2,0
1253,43,0.0,1,0,1,0
1254,34,0.0,1,0,2,0
1255,57,3058.0,1,0,1,0
1256,43,130.0,1,0,1,0
1257,38,507.0,1,0,1,0
1258,35,844.0,1,0,1,0
1259,49,458.0,1,0,1,0
1260,33,-744.0,1,0,1,0
1261,60,-2.0,1,0,1,0
1262,33,129.0,1,0,1,0
1263,33,411.0,1,0,1,0
1264,47,643.0,1,0,1,0
1265,37,391.0,1,0,3,0
1266,34,80.0,1,1,1,0
1267,32,10.0,1,0,1,0
1268,36,114.0,1,1,1,0
1269,40,1.0,1,0,1,0
1270,57,1341.0,1,0,2,0
1271,48,4.0,1,0,1,0
1272,26,2770.0,1,0,1,0
1273,30,5956.0,1,0,1,0
1274,41,55.0,1,0,2,0
1275,30,131.0,1,0,1,0
1276,35,1942.0,1,0,1,0
1277,36,298.0,1,0,1,0
1278,52,291.0,0,0,1,1
1279,45,85.0,1,0,1,0
1280,35,797.0,1,0,1,0
1281,46,152.0,1,0,4,0
1282,39,481.0,1,0,1,0
1283,38,66.0,1,0,1,0
1284,38,4586.0,1,0,1,0
1285,31,1798.0,1,0,1,0
1286,39,220.0,1,0,2,0
1287,32,715.0,1,0,2,0
1288,32,442.0,1,0,1,0
1289,26,85.0,1,0,2,0
1290,35,319.0,1,0,1,0
1291,26,-29.0,1,0,1,0
1292,33,303.0,0,0,1,1
1293,41,2398.0,1,0,2,0
1294,30,31.0,0,0,1,1
1295,36,1832.0,1,0,1,0
1296,46,2019.0,1,0,1,0
1297,30,3.0,1,0,1,0
1298,46,397.0,0,0,1,1
1299,38,1161.0,1,0,1,0
1300,24,777.0,1,0,1,0
1301,41,47.0,1,0,1,0
1302,28,-58.0,1,0,1,0
1303,55,1513.0,1,0,1,0
1304,40,121.0,0,0,1,1
1305,38,904.0,1,0,1,0
1306,40,697.0,1,0,1,0
1307,54,841.0,1,0,4,0
1308,49,7317.0,1,0,1,0
1309,44,-95.0,1,0,1,0
1310,32,751.0,1,0,1,0
1311,36,250.0,1,0,1,0
1312,35,365.0,1,0,2,0
1313,31,1315.0,1,0,1,0
1314,34,65.0,1,0,3,0
1315,36,1852.0,0,0,1,1
1316,44,-84.0,1,0,3,0
1317,44,36.0,1,0,1,0
1318,51,125.0,1,0,2,0
1319,36,0.0,0,0,2,1
1320,37,105.0,1,0,2,0
1321,31,432.0,1,0,1,0
1322,42,555.0,1,0,2,0
1323,55,-24.0,1,0,1,0
1324,57,2261.0,1,0,1,0
1325,33,804.0,1,1,1,0
1326,44,-617.0,1,0,1,0
1327,30,-1.0,1,0,1,0
1328,37,237.0,1,0,1,0
1329,32,514.0,1,0,1,0
1330,33,1988.0,1,0,2,0
1331,31,491.0,1,0,1,0
1332,46,675.0,1,0,1,0
1333,34,177.0,1,0,1,0
1334,51,340.0,1,0,1,0
1335,49,230.0,1,0,1,0
1336,52,0.0,0,0,1,1
1337,43,2331.0,1,0,4,0
1338,35,0.0,1,0,1,0
1339,27,217.0,1,0,1,0
1340,43,186.0,1,0,1,0
1341,49,168.0,1,1,1,0
1342,50,145.0,1,0,1,0
1343,33,140.0,1,0,1,0
1344,49,-22.0,1,0,1,0
1345,50,389.0,1,0,1,0
1346,42,323.0,1,1,2,0
1347,28,6.0,1,0,1,0
1348,41,225.0,1,1,2,0
1349,34,142.0,1,0,4,0
1350,58,5.0,0,0,2,1
1351,46,174.0,1,1,3,0
1352,46,-768.0,1,0,3,0
1353,42,30.0,0,0,2,1
1354,40,968.0,1,1,1,0
1355,42,47.0,1,1,1,0
1356,33,0.0,1,1,1,0
1357,27,91.0,1,0,2,0
1358,43,-77.0,1,0,1,0
1359,28,486.0,1,0,1,0
1360,34,341.0,1,0,1,0
1361,37,50.0,1,0,3,0
1362,41,205.0,1,0,1,0
1363,39,762.0,1,0,1,0
1364,37,31.0,1,0,1,0
1365,41,-581.0,1,0,2,0
1366,36,-45.0,1,0,1,0
1367,51,0.0,0,0,1,1
1368,28,120.0,1,1,3,0
1369,31,335.0,1,0,1,0
1370,33,-232.0,1,0,1,0
1371,28,785.0,1,0,2,0
1372,31,28.0,1,0,1,0
1373,43,2067.0,1,0,1,0
1374,48,448.0,1,0,1,0
1375,26,37.0,1,0,1,0
1376,34,301.0,1,0,1,0
1377,38,668.0,0,0,1,1
1378,51,115.0,1,1,1,0
1379,49,275.0,0,0,1,1
1380,60,414.0,0,0,1,1
1381,32,3.0,1,0,1,0
1382,36,496.0,0,0,3,1
1383,28,150.0,1,0,1,0
1384,34,163.0,0,0,1,1
1385,40,1322.0,1,0,1,0
1386,33,1713.0,1,0,1,0
1387,37,242.0,1,0,8,0
1388,40,-29.0,0,0,2,1
1389,59,381.0,1,0,4,0
1390,39,82.0,1,0,5,0
1391,28,21.0,1,0,3,0
1392,30,1801.0,1,0,2,0
1393,40,640.0,1,1,2,0
1394,28,113.0,1,0,2,0
1395,39,1042.0,1,0,2,0
1396,44,240.0,1,0,2,0
1397,39,-244.0,1,0,2,0
1398,30,70.0,1,1,3,0
1399,35,-339.0,1,0,2,0
1400,31,59.0,1,0,3,0
1401,47,1222.0,1,0,3,0
1402,26,-41.0,1,0,2,0
1403,25,0.0,1,0,2,0
1404,42,6.0,1,0,4,0
1405,30,4.0,1,0,2,0
1406,28,20.0,1,1,2,0
1407,46,846.0,1,0,2,0
1408,43,338.0,1,0,1,0
1409,38,90.0,1,1,2,0
1410,31,406.0,1,0,1,0
1411,29,2.0,0,0,1,1
1412,34,2211.0,0,0,1,1
1413,40,87.0,1,0,1,0
1414,30,178.0,1,0,1,0
1415,44,185.0,1,1,1,0
1416,38,-210.0,1,0,1,0
1417,43,388.0,1,0,2,0
1418,32,1.0,1,0,1,0
1419,33,879.0,1,0,1,0
1420,32,214.0,1,0,1,0
1421,40,698.0,1,0,2,0
1422,34,1601.0,1,0,2,0
1423,30,717.0,1,0,1,0
1424,53,255.0,1,0,2,0
1425,39,375.0,1,0,2,0
1426,46,587.0,1,0,2,0
1427,32,644.0,1,1,2,0
1428,60,0.0,1,0,1,0
1429,40,-275.0,1,0,2,0
1430,47,116.0,1,0,2,0
1431,25,37.0,1,1,2,0
1432,44,753.0,1,0,2,0
1433,38,162.0,1,0,2,0
1434,45,984.0,1,0,5,0
1435,34,199.0,1,0,3,0
1436,36,241.0,1,0,1,0
1437,30,648.0,1,1,1,0
1438,35,907.0,1,1,1,0
1439,39,6322.0,0,0,1,1
1440,46,125.0,1,1,2,0
1441,36,90.0,1,0,2,0
1442,22,54.0,1,1,6,0
1443,26,-132.0,0,0,1,1
1444,48,267.0,0,0,1,1
1445,32,289.0,1,0,4,0
1446,58,613.0,1,0,2,0
1447,57,618.0,1,0,7,0
1448,53,1786.0,1,0,2,0
1449,29,607.0,1,1,3,0
1450,34,586.0,1,1,2,0
1451,32,459.0,1,0,2,0
1452,55,298.0,1,0,3,0
1453,50,134.0,0,0,2,1
1454,43,34.0,1,0,3,0
1455,44,1378.0,1,0,2,0
1456,27,417.0,1,1,2,0
1457,35,25.0,1,0,5,0
1458,45,22.0,1,0,3,0
1459,35,398.0,1,0,1,0
1460,49,1164.0,1,0,1,0
1461,34,487.0,1,0,2,0
1462,46,1069.0,1,0,2,0
1463,43,-192.0,1,0,2,0
1464,42,0.0,1,0,2,0
1465,55,332.0,1,0,2,0
1466,37,121.0,1,0,2,0
1467,31,68.0,1,0,1,0
1468,57,-176.0,1,0,1,0
1469,33,527.0,1,1,2,0
1470,43,193.0,1,0,7,0
1471,60,7601.0,1,0,1,0
1472,51,751.0,0,0,5,1
1473,38,495.0,1,0,1,0
1474,37,670.0,1,0,3,0
1475,41,363.0,1,0,3,0
1476,42,376.0,1,0,1,0
1477,41,292.0,1,0,2,0
1478,33,0.0,0,0,2,1
1479,32,184.0,1,0,4,0
1480,30,80.0,1,0,2,0
1481,43,1824.0,1,0,1,0
1482,30,2850.0,0,0,2,1
1483,37,48.0,1,0,2,0
1484,34,76.0,0,0,9,1
1485,32,336.0,1,0,1,0
1486,42,0.0,0,1,3,1
1487,35,433.0,1,0,2,0
1488,34,103.0,1,1,2,0
1489,50,1164.0,1,0,2,0
1490,34,129.0,1,0,2,0
1491,38,5873.0,0,0,2,1
1492,28,0.0,1,0,2,0
1493,55,82.0,1,0,2,0
1494,38,362.0,1,0,5,0
1495,31,186.0,1,0,3,0
1496,57,1216.0,1,0,6,0
1497,50,704.0,1,0,2,0
1498,47,205.0,1,0,2,0
1499,39,830.0,1,0,2,0
1500,34,-315.0,1,0,2,0
1501,41,64.0,1,1,2,0
1502,59,-820.0,0,0,2,1
1503,35,538.0,1,1,9,0
1504,31,948.0,1,0,2,0
1505,55,1288.0,1,0,2,0
1506,36,70.0,1,0,4,0
1507,41,393.0,1,0,2,0
1508,44,365.0,1,0,2,0
1509,40,879.0,1,1,3,0
1510,32,491.0,1,0,2,0
1511,38,0.0,1,0,3,0
1512,27,0.0,0,0,2,1
1513,33,229.0,1,0,4,0
1514,37,22.0,1,1,1,0
1515,40,570.0,1,0,2,0
1516,33,56.0,1,0,2,0
1517,40,118.0,1,0,3,0
1518,27,106.0,1,0,2,0
1519,42,1768.0,1,0,2,0
1520,41,213.0,1,0,2,0
1521,37,381.0,1,0,2,0
1522,38,1147.0,1,1,5,0
1523,44,373.0,1,0,2,0
1524,31,50.0,1,0,2,0
1525,34,67.0,1,1,3,0
1526,46,0.0,1,1,3,0
1527,33,61.0,1,1,2,0
1528,36,504.0,1,0,2,0
1529,32,177.0,1,0,3,0
1530,27,584.0,1,0,2,0
1531,31,-732.0,1,0,2,0
1532,41,572.0,1,0,2,0
1533,35,105.0,1,0,2,0
1534,50,0.0,1,0,2,0
1535,33,832.0,1,1,3,0
1536,48,2642.0,1,0,3,0
1537,36,195.0,1,0,2,0
1538,29,718.0,1,0,3,0
1539,34,336.0,1,1,2,0
1540,39,332.0,1,0,3,0
1541,32,1.0,1,0,4,0
1542,59,-138.0,1,1,4,0
1543,50,749.0,0,0,2,1
1544,37,14.0,1,0,2,0
1545,33,177.0,0,0,4,1
1546,52,557.0,0,0,3,1
1547,43,126.0,1,0,2,0
1548,53,359.0,0,1,8,1
1549,37,496.0,1,0,2,0
1550,50,72.0,0,0,2,1
1551,53,175.0,1,0,4,0
1552,47,430.0,0,0,8,1
1553,48,574.0,1,0,2,0
1554,35,69.0,1,0,3,0
1555,42,106.0,1,0,3,0
1556,43,0.0,1,0,2,0
1557,40,23.0,1,0,5,0
1558,36,42.0,1,0,4,0
1559,39,429.0,1,0,4,0
1560,32,88.0,1,0,3,0
1561,44,3932.0,1,0,2,0
1562,43,177.0,1,0,3,0
1563,53,468.0,1,0,5,0
1564,41,639.0,1,0,2,0
1565,53,2124.0,1,0,2,0
1566,31,309.0,1,0,3,0
1567,51,202.0,1,0,2,0
1568,32,20.0,1,1,3,0
1569,52,-17.0,1,0,3,0
1570,41,-417.0,1,0,3,0
1571,30,528.0,1,0,4,0
1572,32,394.0,1,0,2,0
1573,31,856.0,1,0,3,0
1574,38,468.0,1,0,2,0
1575,44,138.0,1,0,3,0
1576,36,406.0,1,0,3,0
1577,34,221.0,1,0,4,0
1578,40,523.0,1,1,3,0
1579,41,-52.0,1,0,5,0
1580,56,397.0,1,0,7,0
1581,39,-432.0,1,0,3,0
1582,34,298.0,1,0,2,0
1583,41,1080.0,1,1,4,0
1584,39,-85.0,1,0,2,0
1585,33,4012.0,0,1,4,1
1586,52,123.0,0,0,2,1
1587,26,498.0,1,0,3,0
1588,54,23.0,1,0,3,0
1589,30,-315.0,1,0,2,0
1590,35,89.0,0,1,3,1
1591,47,699.0,1,0,1,0
1592,53,145.0,1,0,1,0
1593,29,-138.0,1,1,5,0
1594,36,491.0,1,0,3,0
1595,35,820.0,1,0,4,0
1596,43,1376.0,1,0,4,0
1597,38,0.0,1,0,2,0
1598,39,507.0,1,0,2,0
1599,58,771.0,0,0,3,1
1600,33,310.0,1,0,4,0
1601,60,136.0,1,0,2,0
1602,45,310.0,1,0,2,0
1603,39,813.0,1,0,2,0
1604,35,14.0,1,1,1,0
1605,41,-97.0,1,0,5,0
1606,40,332.0,1,0,1,0
1607,33,5034.0,1,0,3,0
1608,32,281.0,1,0,4,0
1609,44,576.0,1,0,3,0
1610,34,1891.0,1,0,5,0
1611,29,473.0,1,1,2,0
1612,49,216.0,1,0,2,0
1613,31,-13.0,1,0,3,0
1614,47,162.0,1,0,4,0
1615,34,365.0,1,0,2,0
1616,32,264.0,1,0,2,0
1617,32,490.0,1,0,2,0
1618,56,230.0,1,0,4,0
1619,28,-9.0,1,1,5,0
1620,35,317.0,1,0,2,0
1621,52,458.0,1,1,5,0
1622,35,19.0,1,0,2,0
1623,32,536.0,1,0,2,0
1624,42,117.0,1,0,1,0
1625,51,368.0,1,0,1,0
1626,47,-98.0,1,0,1,0
1627,34,627.0,1,0,9,0
1628,45,180.0,1,0,1,0
1629,31,26.0,1,0,1,0
1630,40,2171.0,1,0,1,0
1631,53,-118.0,1,0,3,0
1632,44,1059.0,1,0,1,0
1633,49,186.0,1,0,1,0
1634,47,1306.0,1,0,4,0
1635,31,3007.0,1,0,1,0
1636,45,-88.0,1,0,1,0
1637,30,265.0,1,1,1,0
1638,40,21.0,1,0,1,0
1639,27,230.0,1,0,1,0
1640,28,252.0,1,0,1,0
1641,28,422.0,1,0,1,0
1642,44,85.0,1,0,2,0
1643,35,4286.0,1,0,1,0
1644,29,0.0,0,0,1,1
1645,33,60.0,0,0,1,1
1646,32,687.0,1,0,1,0
1647,35,40.0,1,0,4,0
1648,31,22.0,1,0,3,0
1649,36,-333.0,1,1,1,0
1650,41,483.0,1,0,1,0
1651,35,503.0,1,1,2,0
1652,40,1245.0,1,0,1,0
1653,42,117.0,1,0,1,0
1654,34,33.0,1,1,1,0
1655,41,-320.0,1,0,1,0
1656,43,49.0,1,0,1,0
1657,37,0.0,1,0,1,0
1658,26,100.0,1,0,1,0
1659,32,344.0,1,0,2,0
1660,51,-286.0,1,0,1,0
1661,38,57.0,1,0,1,0
1662,51,370.0,0,0,1,1
1663,49,470.0,1,0,2,0
1664,31,0.0,1,0,2,0
1665,33,767.0,1,0,3,0
1666,30,1.0,0,0,1,1
1667,33,0.0,0,0,1,1
1668,41,121.0,1,0,2,0
1669,37,190.0,1,0,2,0
1670,33,120.0,1,0,1,0
1671,32,2068.0,1,1,1,0
1672,46,332.0,1,0,1,0
1673,34,-322.0,0,0,1,1
1674,32,274.0,1,0,3,0
1675,43,3.0,1,0,3,0
1676,28,6.0,1,0,1,0
1677,46,288.0,1,0,1,0
1678,52,146.0,1,0,1,0
1679,34,286.0,1,0,2,0
1680,27,114.0,1,1,2,0
